ItemName,StockLevel,Cost,ReimbursementPotential,ExpirationDate
Irbesartan,698690,6.6,4886456.07,2/24/2028
Tiopronin,698818,28.94,21439969.22,5/20/2028
Tiopronin,698818,28.94,21439969.22,5/21/2028
Milrinone Lactate/D5W,699170,0.18,135741.73,5/5/2028
Syring-Needl Disp Insul 0.3 Ml,700139,0.57,425342.17,9/16/2028
Nystatin,704831,0.7,520551.46,1/31/2028
Metformin HCl,705167,77.93,58251424.87,8/24/2028
Metformin HCl,705167,77.93,58251424.87,8/25/2028
Atazanavir Sulfate,706978,43.3,32452495.13,12/14/2028
Atazanavir Sulfate,706978,43.3,32452495.13,12/15/2028
Naproxen,708784,0.14,108850.54,3/18/2028
Pen Needle  Diabetic,709053,0.23,173213.04,12/14/2028
Pen Needle  Diabetic,709053,0.23,173213.04,12/16/2028
Piperacillin Sodium/Tazobactam,709371,2.38,1793026.84,6/1/2028
Clonidine HCl,709785,0.08,62882.04,8/7/2028
Moxifloxacin HCl,711499,6.76,5098034.96,10/2/2028
Fluconazole,712428,2.81,2123766.42,4/14/2028
Bromfenac Sodium,712678,85.61,64676335.05,2/24/2028
Bromfenac Sodium,712678,85.61,64676335.05,2/25/2028
Erythromycin/Benzoyl Peroxide,713701,4.69,3544324.35,10/9/2028
Fluphenazine HCl,714711,0.86,648375.55,11/17/2028
Meprobamate,714776,3.05,2310289.98,9/25/2028
Cefadroxil,717303,0.42,318474.85,6/2/2028
Testosterone,717830,3.81,2902396.28,8/8/2028
Testosterone,717830,3.81,2902396.28,8/9/2028
Fluocinonide/Emollient Base,719360,1.71,1302811.27,1/21/2028
Sub-Q Insulin Device  40 Unit,723229,11.63,8919532.09,5/9/2028
Sub-Q Insulin Device  40 Unit,723229,11.63,8919532.09,5/10/2028
Nifedipine,724377,1.54,1186008.96,10/7/2028
Ofloxacin,726251,7.71,5936368.42,11/21/2028
Everolimus,727436,531.41,409761312,4/14/2028
Everolimus,727436,531.41,409761312,4/15/2028
Mycophenolate Sodium,727604,4.31,3322636.09,8/1/2028
Alclometasone Dipropionate,728201,1.39,1074190.59,1/31/2028
Doxycycline Monohydrate,731182,0.69,531470.68,3/8/2028
Norethindrone-Ethin. Estradiol,733151,0.65,507543.27,5/22/2028
Norethindrone-Ethin. Estradiol,733151,0.65,507543.27,5/23/2028
Pentazocine HCl/Naloxone HCl,733569,2.04,1586349.87,12/18/2028
Olmesartan Medoxomil,734180,8.01,6234233.78,7/23/2028
Risperidone,734386,16.7,12996772.55,10/13/2028
Risperidone,734386,16.7,12996772.55,10/14/2028
Aliskiren/Hydrochlorothiazide,735188,7.14,5562882.08,11/17/2028
Aliskiren/Hydrochlorothiazide,735188,7.14,5562882.08,11/18/2028
Ceftazidime,736232,1.66,1295881.93,3/21/2028
Tobramycin Sulfate,736272,0.51,400683.54,1/8/2029
Dorzolamide/Timolol/PF,736399,2.01,1569496.12,6/21/2028
Dorzolamide/Timolol/PF,736399,2.01,1569496.12,6/24/2028
Insulin Glargine/Lixisenatide,743721,45.51,35878958.29,4/13/2028
Insulin Glargine/Lixisenatide,743721,45.51,35878958.29,4/14/2028
Lamivudine,743848,7.59,5987724.99,5/7/2028
Fenofibrate,744803,4.87,3847044.62,10/6/2028
Desmopressin Acetate,744875,1.39,1095608.7,12/24/2028
Escitalopram Oxalate,745496,0.26,202354.58,9/27/2028
Lamotrigine,745543,6.56,5181829.84,3/26/2028
Valsartan,746295,0.54,428325.58,2/21/2028
Daptomycin,746976,79.7,63108706.05,5/25/2028
Prednisolone Sodium Phosphate,747428,0.09,74674.98,9/27/2028
Flutamide,748107,0.89,709542.09,10/29/2028
Potassium Chloride,748543,0.6,473067.43,2/14/2028
Cefepime HCl,749143,1.66,1318778.68,4/24/2028
Insulin Regular  Human,749550,6,4771072.54,4/10/2028
Insulin Regular  Human,749550,6,4771072.54,4/11/2028
Naltrexone HCl,750251,1.2,952887.47,4/20/2028
Oxacillin Sodium,751449,2.89,2301437.88,1/21/2028
Glyburide Micronized,751795,0.14,110843.04,8/15/2028
Glyburide Micronized,751795,0.14,110843.04,8/16/2028
Valganciclovir HCl,752058,25.07,19984974.46,4/2/2028
Oxymorphone HCl,753412,2.06,1641784.82,8/18/2028
Dexmethylphenidate HCl,754045,0.73,580319.36,9/30/2028
Theophylline Anhydrous,754474,1.24,992194.85,5/26/2028
Carvedilol,754714,0.14,113844.16,7/9/2028
Metoprolol Tartrate,756685,0.05,44030.59,8/30/2028
Quetiapine Fumarate,758555,4.26,3422514.59,8/6/2028
Hydrocortisone Valerate,758698,2.41,1939627.19,8/15/2028
Ciprofloxacin HCl,759409,1.47,1179494.31,5/13/2028
Fosinopril/Hydrochlorothiazide,760335,0.93,749218.09,6/27/2028
Calcipotriene,760780,3.81,3068542.35,2/27/2028
Pen Needle  Diabetic,761658,0.22,177444.89,1/9/2029
Pen Needle  Diabetic,761658,0.22,177444.89,1/10/2029
Gabapentin,761714,0.11,89378.44,3/21/2028
Ampicillin Sod/Sulbactam Sod,763477,0.75,603186.32,1/21/2028
Testosterone Cypionate,763850,9.6,7773142.38,7/11/2028
Tranylcypromine Sulfate,765295,2.05,1665159.37,8/5/2028
Donepezil HCl,766379,3.42,2777570.51,7/30/2028
Bupropion HCl,768142,0.93,753755.02,6/24/2028
Guanfacine HCl,768352,1.87,1526791.99,5/20/2028
Norethindrone,769577,0.56,454451.62,6/24/2028
Osimertinib Mesylate,770874,503.26,411227119,3/11/2028
Osimertinib Mesylate,770874,503.26,411227119,3/12/2028
Bupropion HCl,770962,8.25,6739434.15,1/22/2028
Bupropion HCl,770962,8.25,6739434.15,1/23/2028
Calcipotriene/Betamethasone,773315,7.94,6509013.63,2/9/2028
Calcipotriene/Betamethasone,773315,7.94,6509013.63,2/12/2028
Tobramycin,773760,1.65,1353492.97,1/4/2029
Nadolol,774222,2.31,1899511.63,6/15/2028
Lorazepam,776518,1.17,966119.4,9/10/2028
Alprazolam,777681,0.79,652717.3,9/16/2028
Alprazolam,777681,0.79,652717.3,9/17/2028
Methylphenidate HCl,777914,1.12,926477.28,9/21/2028
Methylphenidate HCl,777914,1.12,926477.28,9/22/2028
Dolutegravir/Rilpivirine,779703,87.08,71969553.96,12/28/2028
Dolutegravir/Rilpivirine,779703,87.08,71969553.96,12/29/2028
Atropine Sulfate,780069,8.47,7007188.84,3/25/2028
Atropine Sulfate,781265,8.47,7017173.87,3/30/2028
Linezolid In Dextrose 5%,781318,0.25,203200.85,12/25/2028
Opium Tincture,781352,4.18,3464881.47,4/20/2028
Tadalafil,781731,10.71,8871089.27,4/7/2028
Levonorgestrel/Ethin.Estradiol,781909,0.64,532228.75,7/1/2028
Zolpidem Tartrate,782770,16.74,13885795.65,7/31/2028
Zolpidem Tartrate,782770,16.74,13885795.65,8/1/2028
Fluconazole In NaCl Iso-Osm,782777,0.08,64296.61,4/7/2028
Dapsone,783279,1.9,1575791.18,6/20/2028
Tramadol HCl,783602,2.7,2239207.53,9/10/2028
Ampicillin Sodium,785398,1.5,1252418.3,2/8/2028
Syring-Needl Disp Insul 0.3 Ml,785602,0.57,472337.57,3/21/2028
Syring-Needl Disp Insul 0.3 Ml,785602,0.57,472337.57,3/22/2028
Tetrabenazine,785738,59.16,49272609.33,6/30/2028
Oxacillin In Dextrose(Iso-Osm),787333,0.44,367401.51,1/22/2028
Oxacillin In Dextrose(Iso-Osm),787333,0.44,367401.51,1/23/2028
Naratriptan HCl,787748,4.41,3679026.43,2/29/2028
Insulin Lispro Protamin/Lispro,788904,35.38,29586359.79,12/20/2028
Insulin Lispro Protamin/Lispro,788904,35.38,29586359.79,12/21/2028
Meropenem,789135,0.68,567767.08,9/7/2028
Sirolimus,789571,11.3,9459677.74,8/23/2028
Oxycodone HCl,790883,1.58,1328162.63,10/2/2028
Aripiprazole,791816,7.22,6063456.76,9/24/2028
Quetiapine Fumarate,794265,0.51,433556.93,8/19/2028
Esomeprazole Magnesium,795072,3.14,2646258.89,8/31/2028
Itraconazole,799084,4.41,3738071.49,2/17/2028
Lamotrigine,800449,5.6,4752174.39,4/1/2028
Fluocinonide,801645,5.46,4639546.49,1/30/2028
Nystatin,804061,0.69,588610.77,1/25/2028
Butalbit/Acetamin/Caff/Codeine,804515,1.08,918099.52,5/9/2028
Efavirenz,807744,24.79,21224626.67,8/31/2028
Lamivudine,807766,4.49,3845249.22,5/8/2028
Carbidopa/Levodopa,808500,2.16,1849390.87,12/10/2028
Carbidopa/Levodopa,808500,2.16,1849390.87,12/11/2028
Norethindrone Ac-Eth Estradiol,809962,1.44,1239963.06,6/29/2028
Pen Needle  Diabetic,810757,0.2,174158.24,7/5/2028
Lisinopril,813059,0.11,97703.64,12/24/2028
Dextroamphetamine Sulfate,814461,1.39,1201190.78,9/8/2028
Syringe And Needle Insulin 1ml,814980,0.16,141559.96,12/30/2028
Clindamycin Phos/Benzoyl Perox,815798,4.78,4135391.81,12/23/2028
Aa 5 %/Calcium/Lytes/Dext 20 %,817056,0.06,53350.99,12/6/2028
Aa 5 %/Calcium/Lytes/Dext 20 %,817056,0.06,53350.99,12/7/2028
Dutasteride,817295,6.28,5439291.7,2/13/2028
Dutasteride,817295,6.28,5439291.7,2/14/2028
Diflunisal,820157,1.29,1125662.63,2/22/2028
Sodium Chloride,820841,0.04,35927.37,7/7/2028
Carbidopa,820962,4.98,4337308.46,10/16/2028
Lansoprazole,821420,0.84,732939.05,3/8/2028
Desoximetasone,822249,1.51,1312171.39,11/26/2028
Metronidazole,822695,2.07,1806284.65,7/29/2028
Olanzapine,823089,25.37,22138616.25,12/31/2028
Olanzapine,823089,25.37,22138616.25,1/1/2029
Pen Needle  Diabetic,823584,0.81,704729.78,2/15/2028
Nadolol,824587,2.23,1945991.2,6/12/2028
Mycophenolate Mofetil,824672,0.64,560986.44,8/13/2028
Valproic Acid,827313,0.32,284927.44,3/21/2028
IVermectin,828101,11.94,10479102.08,3/17/2028
IVermectin,828101,11.94,10479102.08,3/18/2028
Potassium Chloride,828833,0.81,715991.15,2/28/2028
Lithium Carbonate,829595,0.22,195835.98,11/17/2028
Lidocaine,829780,15.59,13712093.86,2/25/2028
Lidocaine,829780,15.59,13712093.86,2/26/2028
Eszopiclone,830018,1.27,1121702.43,7/9/2028
Erlotinib HCl,830430,245.41,216023478.5,1/27/2028
Erlotinib HCl,830430,245.41,216023478.5,1/28/2028
Naproxen/Esomeprazole Mag,830648,41.01,36107802.49,6/26/2028
Naproxen/Esomeprazole Mag,830648,41.01,36107802.49,6/27/2028
Cefdinir,833214,1.46,1292700.55,5/11/2028
Felbamate,833756,3.07,2710074.09,11/19/2028
Metronidazole/Sodium Chloride,836162,0.02,20945.32,8/17/2028
Mycophenolate Mofetil,836306,14.44,12802290.28,1/13/2028
Mycophenolate Mofetil,836306,14.44,12802290.28,1/14/2028
Sodium Fluoride/Potassium Nit,838446,0.14,127517.05,6/28/2028
Sodium Fluoride/Potassium Nit,838446,0.14,127517.05,6/29/2028
Amantadine HCl,838838,1.42,1263450.99,8/13/2028
Quetiapine Fumarate,838858,0.49,436904.77,8/25/2028
Ropinirole HCl,840181,2.59,2309997.95,7/26/2028
Etodolac,840844,1.97,1751938.97,5/25/2028
Emtricita/Rilpivirine/Tenof Df,841304,90.72,80904499.6,3/8/2028
Emtricita/Rilpivirine/Tenof Df,841304,90.72,80904499.6,3/9/2028
Dexmethylphenidate HCl,842002,4.92,4388970.44,9/23/2028
Oxaprozin,846355,1.74,1560205.65,12/24/2028
Levalbuterol HCl,846956,0.56,504195.37,11/13/2028
Pen Needle  Diabetic,847273,0.25,226890.61,7/31/2028
Amlodipine/Valsartan/HCThiazid,848995,2.26,2037231.36,3/28/2028
Pen Needle  Diabetic,849173,0.25,227266.82,8/1/2028
Disopyramide Phosphate,849333,1.51,1358101.34,10/23/2028
Benzonatate,849366,0.35,313979.69,7/10/2028
Risperidone,849562,3.28,2951742.68,9/25/2028
Galantamine HBr,850698,2.89,2608201.26,2/25/2028
Clobetasol Propionate,851720,3.51,3173106.67,10/7/2028
Desmopressin Acetate,852174,1.09,981593.51,12/29/2028
Ibuprofen,852449,0.13,119879.36,3/18/2028
Gabapentin,852720,0.15,136997.92,3/18/2028
Alcohol Antiseptic Pads,853324,0.07,63182.02,7/19/2028
Alcohol Antiseptic Pads,853324,0.07,63182.02,7/20/2028
Alcohol Antiseptic Pads,853633,0.01,7033.15,12/1/2028
Zidovudine,854271,0.59,530410.59,7/1/2028
Erythromycin Base In Ethanol,854329,0.83,751184.53,10/30/2028
Telmisartan,854495,0.83,755620.5,11/11/2028
Isradipine,857362,1.03,935724.92,3/4/2028
Methotrexate Sodium,859780,3.63,3304322.2,2/23/2028
Betaxolol HCl,861061,6.37,5817558.28,4/11/2028
Neomycin Sulfate,862756,0.98,897158.61,1/7/2029
Syringe Insul U-500 Ndl 0.5ml,863253,0.3,270888.64,8/4/2028
Syringe Insul U-500 Ndl 0.5ml,863253,0.3,270888.64,8/5/2028
Morphine Sulfate,865578,0.94,858075.92,11/23/2028
Amlodipine Besylate,867206,0.21,196063.28,5/1/2028
Syringe-Needle Insulin 0.5 Ml,868146,0.2,179548.73,8/25/2028
Trihexyphenidyl HCl,869819,0.06,51948.01,2/24/2028
Niacin,872404,2.02,1864811.54,10/26/2028
Dextroamphetamine/Amphetamine,874019,0.7,645325.7,8/7/2028
Telmisartan/Hydrochlorothiazid,874883,2.42,2241580.41,10/27/2028
Edoxaban Tosylate,876240,11.22,10424285.27,3/8/2028
Edoxaban Tosylate,876240,11.22,10424285.27,3/9/2028
Alcohol Antiseptic Pads,876269,0.01,7697.6,12/2/2028
Clonazepam,876310,0.86,802913.06,8/21/2028
Omeprazole/Sodium Bicarbonate,877531,43.42,40386233.04,7/24/2028
Lorazepam,877735,31.71,29501850.58,6/1/2028
Lorazepam,877932,31.59,29397677.73,6/2/2028
Atazanavir Sulfate,879537,32.53,30326700.1,6/30/2028
Tramadol HCl/Acetaminophen,880166,0.29,270284.23,9/3/2028
Timolol Maleate,880724,1.3,1214971.41,3/26/2028
Ramipril,881762,6.56,6129426.85,9/10/2028
Ramipril,881762,6.56,6129426.85,9/11/2028
Dexamethasone,884127,0.14,134273.07,10/27/2028
Pen G Pot/Dextrose-Water,884508,0.2,189651.24,1/5/2029
Pen G Pot/Dextrose-Water,884508,0.2,189651.24,1/6/2029
Metformin HCl,884998,48.17,45185237.41,7/9/2028
Clonidine,886068,26.53,24921535.62,8/11/2028
Terbutaline Sulfate,886829,4.33,4068867.13,8/26/2028
Sildenafil Citrate,887057,2.7,2539097.49,11/1/2028
Everolimus,889414,18.33,17277356.14,2/10/2028
Everolimus,889414,18.33,17277356.14,2/11/2028
Calcitriol,889800,1.23,1159864.47,11/25/2028
Calcitriol,889800,1.23,1159864.47,11/26/2028
Dextroamphetamine/Amphetamine,890255,0.71,671376.63,8/10/2028
Neomycin Sulf/Polymyxin B Sulf,890397,0.17,161428.56,12/28/2028
Neomycin Sulf/Polymyxin B Sulf,890397,0.17,161428.56,12/29/2028
Budesonide,891287,7.09,6695587.42,10/9/2028
Fluocinonide,892840,5.91,5597814.52,2/5/2028
Heparin Sodium Porcine,893744,1.6,1514088.11,2/1/2028
Desipramine HCl,896406,1.78,1688102.04,1/24/2028
Acarbose,897667,0.34,325279.87,11/10/2028
Nicardipine HCl,898799,1.63,1552854.23,10/17/2028
Leucovorin Calcium,899059,2.93,2789779.65,12/8/2028
Felbamate,899624,3.5,3337138.75,11/13/2028
Paliperidone,900270,18.78,17919571.18,6/21/2028
Norgestimate-Ethinyl Estradiol,900410,0.49,466161.18,5/13/2028
Norgestimate-Ethinyl Estradiol,900410,0.49,466161.18,5/14/2028
Piperacillin Sodium/Tazobactam,900997,1.56,1492173.53,5/23/2028
Lamotrigine,903023,0.36,347941.96,4/18/2028
Fluticasone Propionate,904572,0.63,602216,10/15/2028
Polymyxin B Sulf/Trimethoprim,904815,0.89,852172.49,4/2/2028
Felbamate,906275,12.71,12214329.27,11/11/2028
Felbamate,906275,12.71,12214329.27,11/12/2028
Amlodipine Bes/Olmesartan Med,906991,2.04,1963348.6,4/9/2028
Vancomycin HCl,907216,0.74,714727.54,1/18/2028
Dabrafenib Mesylate,909143,81.02,78076206.12,3/17/2028
Dabrafenib Mesylate,909143,81.02,78076206.12,3/18/2028
Sucralfate,910165,0.25,242927.11,11/1/2028
Levofloxacin In Dextrose 5 %,910340,0.1,96614.51,7/15/2028
Raltegravir Potassium,912085,25.36,24515571.28,4/24/2028
Raltegravir Potassium,912085,25.36,24515571.28,4/25/2028
Tadalafil,913866,55.01,53284747.67,4/3/2028
Pen Needle  Diabetic,915156,0.21,207884.58,2/16/2028
Pen Needle  Diabetic,915156,0.21,207884.58,2/17/2028
Ethosuximide,917712,1.23,1196710.89,6/8/2028
Isradipine,918474,1.13,1095805.34,3/5/2028
Bromocriptine Mesylate,918912,3.89,3792160.03,9/22/2028
Bromocriptine Mesylate,918912,3.89,3792160.03,9/23/2028
Hydrocodone/Acetaminophen,920000,0.42,413194.17,9/1/2028
Hydrocodone/Acetaminophen,920000,0.42,413194.17,9/2/2028
Ceftaroline Fosamil Acetate,921040,12.66,12356442.49,11/27/2028
Ceftaroline Fosamil Acetate,921040,12.66,12356442.49,11/28/2028
Niacin,921771,2.09,2037625.51,10/22/2028
Niacin,921771,2.09,2037625.51,10/23/2028
Phenazopyridine HCl,922473,1.26,1234364.53,10/29/2028
Ceftriaxone Sodium,925253,5.1,5000184.92,3/9/2028
Losartan Potassium,929106,0.17,163015.55,8/12/2028
Imipramine Pamoate,929944,5.83,5743673.16,1/14/2028
Fluoride (Sodium),930009,0.27,265482.29,6/24/2028
Fluoride (Sodium),930009,0.27,265482.29,6/25/2028
Carisoprodol,932470,0.19,188661.94,8/6/2028
Timolol Maleate,932663,0.91,896274.72,3/28/2028
Theophylline Anhydrous,934239,0.15,146780.36,6/1/2028
Olanzapine,936422,4,3968756.75,11/6/2028
Apalutamide,936810,93.22,92571146.71,12/11/2028
Apalutamide,936810,93.22,92571146.71,12/12/2028
Dofetilide,938101,10.31,10257087.07,4/6/2028
Dofetilide,938101,10.31,10257087.07,4/7/2028
Leucovorin Calcium,938386,1.49,1485876.08,12/7/2028
Oxiconazole Nitrate,938596,8.68,8636048.41,11/28/2028
Ropinirole HCl,939136,3,2985052.93,7/23/2028
Trifluoperazine HCl,939447,1.1,1092257.01,3/1/2028
Meperidine HCl,940932,0.84,838918.51,9/30/2028
Desloratadine,941319,1.05,1049347.83,1/16/2028
Nitroglycerin,942115,1.11,1105318.57,8/30/2028
Nitroglycerin,942115,1.11,1105318.57,8/31/2028
Linezolid In Dextrose 5%,947700,0.24,241265.09,1/28/2028
Ketorolac Tromethamine,947736,3.24,3258528.38,9/20/2028
Acetazolamide,948289,1.98,1986639.82,9/22/2028
Alogliptin Benzoate,949531,6.07,6106510.81,10/22/2028
Aripiprazole,950552,32.84,33092430.02,12/20/2028
Aripiprazole,950552,32.84,33092430.02,12/21/2028
Donepezil HCl,951061,3.99,4026877.91,8/4/2028
Fluocinolone/Shower Cap,951267,1.05,1058784.2,2/23/2028
Flavoxate HCl,953386,0.84,849392.62,5/25/2028
Pimozide,953692,1.59,1611798.27,7/12/2028
Pimozide,953692,1.59,1611798.27,7/13/2028
Ergocalciferol (Vitamin D2),953911,0.82,824716.44,5/10/2028
Cabergoline,955117,12.66,12821746.69,3/14/2028
Trihexyphenidyl HCl,957470,0.07,71536.95,2/22/2028
Dantrolene Sodium,958935,0.89,906041.9,7/2/2028
Alprazolam,964577,0.93,946229.23,9/23/2028
Glycopyrrolate,969328,0.71,731683.52,7/28/2028
Adalimumab,971733,2457.82,2531641717,12/8/2028
Adalimumab,971733,2457.82,2531641717,12/9/2028
Risperidone,973127,1.02,1048071.72,9/29/2028
Naproxen Sodium,973722,1.32,1364302.48,3/12/2028
Ertapenem Sodium,974077,10.36,10700415.9,11/24/2028
Acetylcysteine,975593,0.37,377660.36,9/6/2028
Felbamate,979577,3.09,3210375.3,11/22/2028
Pen Needle  Diabetic,981050,0.32,329925.91,2/9/2028
Pen Needle  Diabetic,981050,0.32,329925.91,2/10/2028
Midodrine HCl,981982,0.96,1004402.63,5/25/2028
Dalfampridine,982251,19.78,20591598.84,7/21/2028
Erythromycin Ethylsuccinate,983401,2.78,2893761.81,10/23/2028
Testosterone,983812,1.71,1786078.96,7/28/2028
Gabapentin,983963,0.15,160699.17,3/29/2028
Tadalafil,984316,10.8,11265094.3,4/6/2028
Rilpivirine HCl,985540,35.46,37045229.91,9/1/2028
Rilpivirine HCl,985540,35.46,37045229.91,9/2/2028
Betamethasone Valerate,986312,0.87,913208.71,4/21/2028
Potassium Chloride,988763,6.52,6830989.44,1/31/2028
Fluticasone Propionate,989422,0.56,588432.38,10/16/2028
IgG/Hyaluronidase Recombinant,989794,16.9,17726897.47,5/2/2028
IgG/Hyaluronidase Recombinant,989794,16.9,17726897.47,5/3/2028
Nevirapine,994035,0.58,615577.43,11/24/2028
Fluocinolone/Shower Cap,995481,1.13,1193318.8,2/21/2028
Etanercept,996071,1252.47,1322404089,4/22/2028
Etanercept,996071,1252.47,1322404089,4/23/2028
Syring-Needl Disp Insul 0.3 Ml,996647,0.22,235714.53,10/17/2028
Syring-Needl Disp Insul 0.3 Ml,996647,0.22,235714.53,10/18/2028
Clonidine,999176,25.68,27200041.81,8/12/2028
Ziprasidone HCl,1000099,1.71,1815575.44,6/1/2028
Nystatin,1001392,0.67,708140.19,1/16/2028
Lansoprazole,1003284,0.78,834021.62,3/2/2028
Butalbital/Acetaminophen,1003368,1.87,1986583.23,5/2/2028
Neomycin Sulfate,1005242,0.98,1048171.6,1/9/2029
Amantadine HCl,1008068,0.07,75484.71,8/12/2028
Omeprazole/Sodium Bicarbonate,1008796,38.8,41491313.44,7/22/2028
Rizatriptan Benzoate,1008858,2.54,2719715.62,8/11/2028
Cyclosporine  Modified,1009152,3.35,3587913.62,12/13/2028
Cyclosporine  Modified,1009152,3.35,3587913.62,12/14/2028
Imipramine Pamoate,1009930,6.01,6430805.37,1/13/2028
Diphenhydramine HCl,1010826,0.89,950268.69,11/23/2028
Eltrombopag Olamine,1012500,249.35,267620192.3,2/20/2028
Eltrombopag Olamine,1012500,249.35,267620192.3,2/21/2028
Topiramate,1012611,0.16,167143.19,11/14/2028
Simvastatin,1014698,0.09,98473.57,9/6/2028
Atomoxetine HCl,1021318,5.65,6115265.94,5/27/2028
Sofosbuvir/Velpatasvir,1021854,877.13,950079454.6,2/11/2028
Sofosbuvir/Velpatasvir,1021854,877.13,950079454.6,2/12/2028
Tobramycin/Dexamethasone,1022976,16.28,17655431.7,12/28/2028
Venlafaxine HCl,1025081,0.44,476129.01,10/31/2028
Codeine/Butalbital/Asa/Caffein,1025315,1.57,1705649.97,5/4/2028
Guanfacine HCl,1030157,0.24,256791.25,5/28/2028
Lanthanum Carbonate,1031119,12.09,13216609.96,6/21/2028
Lanthanum Carbonate,1031119,12.09,13216609.96,6/22/2028
Armodafinil,1033593,4.13,4527755.81,9/2/2028
Clobetasol Propionate,1033931,1.38,1507382.56,10/11/2028
Olopatadine HCl,1034595,73.36,80455529.7,3/6/2028
Olopatadine HCl,1034595,73.36,80455529.7,3/7/2028
Levorphanol Tartrate,1037246,39.03,42912015.29,6/22/2028
Levorphanol Tartrate,1037246,39.03,42912015.29,6/25/2028
Fluconazole,1040797,2.18,2402569.67,4/24/2028
Testosterone Cypionate,1041766,11.38,12562119.05,7/9/2028
Potassium Citrate/Citric Acid,1043306,0.08,90341.4,12/31/2028
Potassium Citrate/Citric Acid,1043306,0.08,90341.4,1/2/2029
Amlodipine Bes/Olmesartan Med,1043916,2.27,2506390.6,4/14/2028
Piroxicam,1045209,1.39,1545488.96,5/3/2028
Cefprozil,1045266,1.79,1984169.07,3/30/2028
Dextroamphetamine Sulfate,1046058,1.27,1408447.14,9/11/2028
Diltiazem HCl,1047191,1.06,1180150.04,12/30/2028
Potassium Chloride/D5-0.9%NaCl,1048018,0.01,8361.43,7/12/2028
Alectinib HCl,1048698,61.63,68513859.5,12/12/2028
Alectinib HCl,1048698,61.63,68513859.5,12/13/2028
Paroxetine HCl,1049399,3.33,3707302.61,4/2/2028
Codeine/Butalbital/Asa/Caffein,1049946,1.67,1855847.94,5/3/2028
PNV Calcium 72/Iron/Folic Acid,1050566,0.41,457700.01,7/12/2028
PNV Calcium 72/Iron/Folic Acid,1050566,0.41,457700.01,7/13/2028
Calcitonin Salmon Synthetic,1050622,14.49,16134130.07,2/4/2028
Sorafenib Tosylate,1052303,154.6,172443588.4,11/14/2028
Sorafenib Tosylate,1052303,154.6,172443588.4,11/15/2028
Ciprofloxacin In 5 % Dextrose,1053426,0.03,33373.17,5/7/2028
Warfarin Sodium,1053609,0.26,287009.14,2/12/2028
Atovaquone/Proguanil HCl,1053915,3.41,3811942.65,4/7/2028
Metoprolol Tartrate,1060199,0.07,83149.95,9/12/2028
Oxycodone HCl,1060483,6.06,6815916.64,9/14/2028
Abacavir Sulfate,1061307,4.35,4898370.92,12/31/2028
Fluvastatin Sodium,1061464,5.07,5707574.49,10/4/2028
Clobetasol Propionate,1061927,2.73,3070185.08,10/22/2028
